Surname,Region
ფაფიაშვილი,კახეთი
ფაქიზაშვილი,კახეთი
ფაშალიშვილი,კახეთი
ფაშურიშვილი,კახეთი
ფაჩოშვილი,კახეთი
ფაჩხატაშვილი,კახეთი
ფაციაშვილი,კახეთი
ფეიქრიშვილი,კახეთი
ფენაშვილი,კახეთი
ფერიაშვილი,კახეთი
ფერიშვილი,კახეთი
ფეტვიაშვილი,კახეთი
ფეხმაშვილი,კახეთი
ფეხმოჭრილიშვილი,კახეთი
ფიდუაშვილი,კახეთი
ფილაური,კახეთი
ფილაშვილი,კახეთი
ფირადაშვილი,კახეთი
ფირალიშვილი,კახეთი
ფირანიშვილი,კახეთი
ფირაშვილი,კახეთი
ფიროსმანაშვილი,კახეთი
ფირყულაშვილი,კახეთი
ფირცხელაური,კახეთი
ფიჩხაური,კახეთი
ფიცხალაური,კახეთი
ფიცხელაური,კახეთი
ფოთოლაშვილი,კახეთი
ფოლადაშვილი,კახეთი
ფოლადიშვილი,კახეთი
ფოფორაძე,კახეთი
ფოცხვერაშვილი,კახეთი
ფრიდონაშვილი,კახეთი
ფრიდონიშვილი,კახეთი
ფროდეული,კახეთი
ფროდიაშვილი,კახეთი
ფუნთუშაშვილი,კახეთი
ფუტკარაშვილი,კახეთი
ფხაკალაშვილი,კახეთი
ფხაჭიაშვილი,კახეთი
ფხიკლეშვილი,კახეთი
ფხოველიშვილი,კახეთი
ქააძე,კახეთი
ქაბზინაძე,კახეთი
ქადაგიშვილი,კახეთი
ქადაგიძე,კახეთი
ქავაზაური,კახეთი
ქავთარაშვილი,კახეთი
ქავთარიშვილი,კახეთი
ქათამაშვილი,კახეთი
ქათიბაშვილი,კახეთი
ქაიხოსროშვილი,კახეთი
ქალაქურაშვილი,კახეთი
ქალიაშვილი,კახეთი
ქანდაურაშვილი,კახეთი
ქანდაურიშვილი,კახეთი
ქარენაშვილი,კახეთი
ქართველიშვილი,კახეთი
ქართლელიშვილი,კახეთი
ქარსალაძე,კახეთი
ქარსამაული,კახეთი
ქარსანაშვილი,კახეთი
ქარუმაშვილი,კახეთი
ქარუმიძე,კახეთი
ქაფიანიძე,კახეთი
ქაქალაშვილი,კახეთი
ქაჩლიშვილი,კახეთი
ქაცანაშვილი,კახეთი
ქევხიშვილი,კახეთი
ქეთელაური,კახეთი
ქეთიაშვილი,კახეთი
ქელდიშვილი,კახეთი
ქელეხიძე,კახეთი
ქელეხსაშვილი,კახეთი
ქემაშვილი,კახეთი
ქერაული,კახეთი
ქერაშვილი,კახეთი
ქერელაშვილი,კახეთი
ქერეჭაშვილი,კახეთი
ქეშიკაშვილი,კახეთი
ქვასროლიაშვილი,კახეთი
ქვაჭრელიშვილი,კახეთი
ქვლივიძე,კახეთი
ქვრივჭირიშვილი,კახეთი
ქიბიშაური,კახეთი
ქიბროწაშვილი,კახეთი
ქიზიყელაშვილი,კახეთი
ქიზიყურაშვილი,კახეთი
ქითიძე,კახეთი
ქილიტაური,კახეთი
ქინიძე,კახეთი
ქინქლაძე,კახეთი
ქისტაური,კახეთი
ქისტაშვილი,კახეთი
ქისტიშვილი,კახეთი
ქიტაშვილი,კახეთი
ქიტესაშვილი,კახეთი
ქიტიაშვილი,კახეთი
ქიტიშვილი,კახეთი
ქიტოშვილი,კახეთი
ქიტუაშვილი,კახეთი
ქიშოშვილი,კახეთი
ქმოსტელი,კახეთი
ქოზაშვილი,კახეთი
ქოთილაიძე,კახეთი
ქოილაშვილი,კახეთი
ქორბუდიანი,კახეთი
ქორეულაშვილი,კახეთი
ქოროღლიშვილი,კახეთი
ქორფაშვილი,კახეთი
ქოსმენაშვილი,კახეთი
ქოქიაშვილი,კახეთი
ქოქიშვილი,კახეთი
ქოქორიშვილი,კახეთი
ქოქრაშვილი,კახეთი
ქოქუაშვილი,კახეთი
ქოჩაშვილი,კახეთი
ქოჩიშვილი,კახეთი
ქოცუაშვილი,კახეთი
ქოჯური,კახეთი
ქრისტესიაშვილი,კახეთი
ქსნელაშვილი,კახეთი
ქუმელაშვილი,კახეთი
ქუმსიაშვილი,კახეთი
ქუმსიშვილი,კახეთი
ქურდაშვილი,კახეთი
ქურდოვანიძე,კახეთი
ქურთიაშვილი,კახეთი
ქურთიშვილი,კახეთი
ქურციკაშვილი,კახეთი
ქურციკიშვილი,კახეთი
ქურხაშვილი,კახეთი
ქურხული,კახეთი
ქურხულიშვილი,კახეთი
ქუსიკაშვილი,კახეთი
ქუფარაშვილი,კახეთი
ქუქჩიშვილი,კახეთი
ქუშანაშვილი,კახეთი
ქუჩიშვილი,კახეთი
ქუცნაშვილი,კახეთი
ქუძეშვილი,კახეთი
ქუჯაიძე,კახეთი
ქშუტაშვილი,კახეთი
ღადუაშვილი,კახეთი
ღაზიაიძე,კახეთი
ღანიაშვილი,კახეთი
ღანიშაშვილი,კახეთი
ღარიბაშვილი,კახეთი
ღაღაშვილი,კახეთი
ღაღვიაშვილი,კახეთი
ღაღვიშვილი,კახეთი
ღაციაშვილი,კახეთი
ღელაღუტაშვილი,კახეთი
ღელეღუტაშვილი,კახეთი
ღეჩუაშვილი,კახეთი
ღვარძელაშვილი,კახეთი
ღვდელაძე,კახეთი
ღვედაშვილი,კახეთი
ღვთისავრიშვილი,კახეთი
ღვინაშვილი,კახეთი
ღვინიაშვილი,კახეთი
ღირსიაშვილი,კახეთი
ღლიღვაშვილი,კახეთი
ღობნელიშვილი,კახეთი
ღონიაშვილი,კახეთი
ღორაკუდაშვილი,კახეთი
ღორაშვილი,კახეთი
ღორთლიშვილი,კახეთი
ღოღაძე,კახეთი
ღოღელიშვილი,კახეთი
ღოღნაძე,კახეთი
ღოღონაძე,კახეთი
ღრუბელაშვილი,კახეთი
ღრუბელაძე,კახეთი
ღუბიანური,კახეთი
ღუდუმიძე,კახეთი
ღუზარაული,კახეთი
ღულელაური,კახეთი
ღუტიშვილი,კახეთი
ღუღუნაძე,კახეთი
ღუჭაშვილი,კახეთი
ყაბანაშვილი,კახეთი
ყავალაშვილი,კახეთი
ყაველაშვილი,კახეთი
ყაველიშვილი,კახეთი
ყავრიშვილი,კახეთი
ყაზარაშვილი,კახეთი
ყალაბეგაშვილი,კახეთი
ყალამაშვილი,კახეთი
ყალანდრიშვილი,კახეთი
ყამბარაშვილი,კახეთი
ყანდიაშვილი,კახეთი
ყანდინაშვილი,კახეთი
ყანჩაშვილი,კახეთი
ყანჩელიშვილი,კახეთი
ყარაბაღლიშვილი,კახეთი
ყარაბულაშვილი,კახეთი
ყარაგვეზაშვილი,კახეთი
ყარალაშვილი,კახეთი
ყარამნიშვილი,კახეთი
ყარასაშვილი,კახეთი
ყარაულაშვილი,კახეთი
ყარმაზანაშვილი,კახეთი
ყარსიმაშვილი,კახეთი
ყატაშვილი,კახეთი
ყაჭაშვილი,კახეთი
ყაჭიაშვილი,კახეთი
ყაჭიური,კახეთი
ყაჯრიშვილი,კახეთი
ყვავიაშვილი,კახეთი
ყვარელაშვილი,კახეთი
ყველაიძე,კახეთი
ყველიაშვილი,კახეთი
ყვირალაშვილი,კახეთი
ყიასაშვილი,კახეთი
ყიზილაშვილი,კახეთი
ყირიმელაშვილი,კახეთი
ყირმელაშვილი,კახეთი
ყიყინაშვილი,კახეთი
ყიყიშვილი,კახეთი
ყოინაშვილი,კახეთი
ყორბეზაშვილი,კახეთი
ყორიაული,კახეთი
ყორღანაშვილი,კახეთი
ყორჩიშვილი,კახეთი
ყოყოჩაშვილი,კახეთი
ყოჩაშვილი,კახეთი
ყოჩიაშვილი,კახეთი
ყრინტაშვილი,კახეთი
ყრუაშვილი,კახეთი
ყულიშვილი,კახეთი
ყულოშვილი,კახეთი
ყურაშიძე,კახეთი
ყურშავიშვილი,კახეთი
ყურშიტაშვილი,კახეთი
ყუშიტაშვილი,კახეთი
შაბალაიძე,კახეთი
შადური,კახეთი
შაველაშვილი,კახეთი
შავკაციშვილი,კახეთი
შავლაშვილი,კახეთი
შავლიაშვილი,კახეთი
შავლიაშვილი,კახეთი
შათირიშვილი,კახეთი
შაიაშვილი,კახეთი
შაიშმელაშვილი,კახეთი
შაკიაშვილი,კახეთი
შალაშვილი,კახეთი
შალელაშვილი,კახეთი
შალვაშვილი,კახეთი
შალოშვილი,კახეთი
შამანიძე,კახეთი
შამრელაშვილი,კახეთი
შამყულაშვილი,კახეთი
შანყულაშვილი,კახეთი
შანშაშვილი,კახეთი
შანშიაშვილი,კახეთი
შაოშვილი,კახეთი
შარიმანაშვილი,კახეთი
შარმაზანაშვილი,კახეთი
შარმაზანიშვილი,კახეთი
შარმიაშვილი,კახეთი
შატიკაშვილი,კახეთი
შაქარაშვილი,კახეთი
შაშვიაშვილი,კახეთი
შაშიაშვილი,კახეთი
შაშურაშვილი,კახეთი
შახაძე,კახეთი
შევერდოშვილი,კახეთი
შეითნიშვილი,კახეთი
შენგელიძე,კახეთი
შენკენაშვილი,კახეთი
შეფიაშვილი,კახეთი
შეღვიაშვილი,კახეთი
შეყელაშვილი,კახეთი
შეყელაძე,კახეთი
შიგარდელაშვილი,კახეთი
შილდელაშვილი,კახეთი
შიმშელაშვილი,კახეთი
შინჯიაშვილი,კახეთი
შინჯიკაშვილი,კახეთი
შიომღვდლიშვილი,კახეთი
შიოშვილი,კახეთი
შიუკაშვილი,კახეთი
შიშმანაშვილი,კახეთი
შიშნიაშვილი,კახეთი
შიხაშვილი,კახეთი
შორთიშვილი,კახეთი
შოშიაშვილი,კახეთი
შოშიკელაშვილი,კახეთი
შპეტიშვილი,კახეთი
შუბაშვილი,კახეთი
შუშანაშვილი,კახეთი
შუშტაკაშვილი,კახეთი
შუხოშვილი,კახეთი
ჩაბალოშვილი,კახეთი
ჩაბრაშვილი,კახეთი
ჩაგოშვილი,კახეთი
ჩაველაშვილი,კახეთი
ჩაველიშვილი,კახეთი
ჩალაბაშვილი,კახეთი
ჩალათაშვილი,კახეთი
ჩალახეშაშვილი,კახეთი
ჩანგაშვილი,კახეთი
ჩანდიშვილი,კახეთი
ჩანკვეტაძე,კახეთი
ჩანჩალაშვილი,კახეთი
ჩარბაძე,კახეთი
ჩარბოდაშვილი,კახეთი
ჩარექიშვილი,კახეთი
ჩარხოშვილი,კახეთი
ჩაფურიშვილი,კახეთი
ჩაქიაშვილი,კახეთი
ჩაღმაველი,კახეთი
ჩაღრაღანიძე,კახეთი
ჩაჩაურაშვილი,კახეთი
ჩაჩაური,კახეთი
ჩაჩქანაშვილი,კახეთი
ჩახვაშვილი,კახეთი
ჩახმახაშვილი,კახეთი
ჩახმახიშვილი,კახეთი
ჩახნაშვილი,კახეთი
ჩობალაური,კახეთი
ჩახტაური,კახეთი
ჩახუტაშვილი,კახეთი
ჩეკურიშვილი,კახეთი
ჩერქეზიშვილი,კახეთი
ჩიბარაშვილი,კახეთი
ჩიბირაშვილი,კახეთი
ჩიბურიძე,კახეთი
ჩიბუხაშვილი,კახეთი
ჩიგილაშვილი,კახეთი
ჩიდრაშვილი,კახეთი
ჩივიაშვილი,კახეთი
ჩითავიშვილი,კახეთი
ჩითინაშვილი,კახეთი
ჩიკაშვილი,კახეთი
ჩიკვაიძე,კახეთი
ჩიკოიძე,კახეთი
ჩირიკაშვილი,კახეთი
ჩირინაშვილი,კახეთი
ჩიტალაძე,კახეთი
ჩიტაური,კახეთი
ჩიტოშვილი,კახეთი
ჩიტრეკაშვილი,კახეთი
ჩიფაშვილი,კახეთი
ჩიხიაშვილი,კახეთი
ჩობალაური,კახეთი
ჩოდრიშვილი,კახეთი
ჩოთალიშვილი,კახეთი
ჩოთირიძე,კახეთი
ჩოკოლაშვილი,კახეთი
ჩოკოშვილი,კახეთი
ჩოლიაშვილი,კახეთი
ჩოლოგაური,კახეთი
ჩოლოყაშვილი,კახეთი
ჩოფანაშვილი,კახეთი
ჩომახაშვილი,კახეთი
ჩონიაშვილი,კახეთი
ჩოფიკაშვლი,კახეთი
ჩოხადარი,კახეთი
ჩოხელი,კახეთი
ჩოხელიშვილი,კახეთი
ჩუბინაშვილი,კახეთი
ჩუგოშვილი,კახეთი
ჩუთლაშვილი,კახეთი
ჩულაშვილი,კახეთი
ჩურჩხელაშვილი,კახეთი
ჩხეტიაშვილი,კახეთი
ჩხიროშვილი,კახეთი
ჩხუბიანაშვილი,კახეთი
ჩხუბიანიშვილი,კახეთი
ჩხუტიშვილი,კახეთი
ცაბაურაშვილი,კახეთი
ცაბურაშვილი,კახეთი
ცაბუტაშვილი,კახეთი
ცაგარელი,კახეთი
ცათიაშვილი,კახეთი
ცაკაშვილი,კახეთი
ცალუღელაშვილი,კახეთი
ცალხელაშვილი,კახეთი
ცანკაშვილი,კახეთი
ცაცაბაშვილი,კახეთი
ცაცანაშვილი,კახეთი
ცაცაშვილი,კახეთი
ცაძიკიძე,კახეთი
ცეცხლაშვილი,კახეთი
ციგროშვილი,კახეთი
ციებაშვილი,კახეთი
ცინაური,კახეთი
ცინკვერაშვილი,კახეთი
ცირიკაშვილი,კახეთი
ცირიკიძე,კახეთი
ცირღილაძე,კახეთი
ცისკარაშვილი,კახეთი
ცისკარიშვილი,კახეთი
ციქუბაძე,კახეთი
ციქურიშვილი,კახეთი
ციყელაშვილი,კახეთი
ციციშვილი,კახეთი
ციხელიშვილი,კახეთი
ციხესაშვილი,კახეთი
ციხისთავი,კახეთი
ცოგოშვილი,კახეთი
ცოკილაური,კახეთი
ცორიკაშვილი,კახეთი
ცორიკიშვილი,კახეთი
ცოფურიშვილი,კახეთი
ცოცანიძე,კახეთი
ცოციაშვილი,კახეთი
ცოცხალაშვილი,კახეთი
ცუკილაშვილი,კახეთი
ცუკოშვილი,კახეთი
ცუცუნაშვილი,კახეთი
ცხაოშვილი,კახეთი
ცხვარიაშვილი,კახეთი
ცხვედენაშვილი,კახეთი
ცხვირაშვილი,კახეთი
ძაბილაშვილი,კახეთი
ძაგანიშვილი,კახეთი
ძამიაშვილი,კახეთი
ძამსაშვილი,კახეთი
ძამუკაშვილი,კახეთი
ძამუნაშვილი,კახეთი
ძანაშვილი,კახეთი
ძაპტაშვილი,კახეთი
ძარღუაშვილი,კახეთი
ძაღოშვილი,კახეთი
ძებნიაური,კახეთი
ძეგველიშვილი,კახეთი
ძეგლიგაშვილი,კახეთი
ძელური,კახეთი
ძველიშვილი,კახეთი
ძიგურაშვილი,კახეთი
ძირკველაშვილი,კახეთი
ძირკველიშვილი,კახეთი
ძიძიშვილი,კახეთი
ძმანაშვილი,კახეთი
ძნელაშვილი,კახეთი
ძროხელაშვილი,კახეთი
ძულიაშვილი,კახეთი
წალდაძე,კახეთი
წამებულიძე,კახეთი
წაწალაშვილი,კახეთი
წაწიშვილი,კახეთი
წელაური,კახეთი
წეწიაიძე,კახეთი
წველებაშვილი,კახეთი
წვერაიძე,კახეთი
წვერიკმაზაშვილი,კახეთი
წვეროშვილი,კახეთი
წიბახაშვილი,კახეთი
წიგნაძე,კახეთი
წივილაშვილი,კახეთი
წითელაური,კახეთი
წიკლაშვილი,კახეთი
წინწალაშვილი,კახეთი
წიფლაშვილი,კახეთი
წიქარაშვილი,კახეთი
წიქარაძე,კახეთი
წიწაკიშვილი,კახეთი
წიწაშვილი,კახეთი
წიწრიაშვილი,კახეთი
წიწუაშვილი,კახეთი
წმინდაშვილი,კახეთი
წნორიაშვილი,კახეთი
წოდოლიშვილი,კახეთი
წომიკურიძე,კახეთი
წოტოიძე,კახეთი
წოწკოლაური,კახეთი
წუწაშვილი,კახეთი
წყალობაშვილი,კახეთი
წყალობაძე,კახეთი
წყლისაშვილი,კახეთი
ჭიაბრიშვილი,კახეთი
ჭაბაშვილი,კახეთი
ჭაბუკიძე,კახეთი
ჭაბუკიშვილი,კახეთი
ჭაბუკაძე,კახეთი
ჭავჭავაძე,კახეთი
ჭამაური,კახეთი
ჭამაშვილი,კახეთი
ჭამიაშვილი,კახეთი
ჭანყოშვილი,კახეთი
ჭარაქაშვილი,კახეთი
ჭარელაშვილი,კახეთი
ჭარელიშვილი,კახეთი
ჭარელიძე,კახეთი
ჭაღარაშვილი,კახეთი
ჭაღოშვილი,კახეთი
ჭაჭაშვილი,კახეთი
ჭაჭვაძე,კახეთი
ჭაჭუკაშვილი,კახეთი
ჭედილაშვილი,კახეთი
ჭეიძე,კახეთი
ჭეშურაშვილი,კახეთი
ჭვინაშვილი,კახეთი
ჭიაბერაშვილი,კახეთი
ჭიალაშვილი,კახეთი
ჭიაურელი,კახეთი
ჭიბალაშვილი,კახეთი
ჭიბოშვილი,კახეთი
ჭიკარტაძე,კახეთი
ჭიკაშვილი,კახეთი
ჭიკაძე,კახეთი
ჭილაურიშვილი,კახეთი
ჭილაშვილი,კახეთი
ჭილიტაშვილი,კახეთი
ჭინჭარაშვილი,კახეთი
ჭინჭარაული,კახეთი
ჭიოკაძე,კახეთი
ჭიორელი,კახეთი
ჭიტაშვილი,კახეთი
ჭიქაძე,კახეთი
ჭიღიტაშვილი,კახეთი
ჭიღლაშვილი,კახეთი
ჭიჭაშვილი,კახეთი
ჭიჭიაშვილი,კახეთი
ჭიჭიბოშვილი,კახეთი
ჭიჭიკაშვილი,კახეთი
ჭიჭიკოშვილი,კახეთი
ჭლიკაძე,კახეთი
ჭოლიკაური,კახეთი
ჭოლიკაშვილი,კახეთი
ჭოლიკაძე,კახეთი
ჭორაშვილი,კახეთი
ჭოტაშვილი,კახეთი
ჭოტიაშვილი,კახეთი
ჭოტორიშვილი,კახეთი
ჭოტორლიშვილი,კახეთი
ჭუნიაშვილი,კახეთი
ჭურღულაშვილი,კახეთი
ჭურჭელაური,კახეთი
ჭუჭულაშვილი,კახეთი
ჭყრუნიშვილი,კახეთი
ჭუაძე,კახეთი
ხაბაზაშვილი,კახეთი
ხაბაზიშვილი,კახეთი
ხაბაიძე,კახეთი
ხაბარაშვილი,კახეთი
ხადილაშვილი,კახეთი
ხადიშვილი,კახეთი
ხავაზურაშვილი,კახეთი
ხაზალაშვილი,კახეთი
ხაზიური,კახეთი
ხაზუაშვილი,კახეთი
ხაიაური,კახეთი
ხალათაშვილი,კახეთი
ხალილაშვილი,კახეთი
ხალიჩაშვილი,კახეთი
ხალხელაური,კახეთი
ხამხაძე,კახეთი
ხანგოშვილი,კახეთი
ხანდამაშვილი,კახეთი
ხანდამიშვილი,კახეთი
ხანდოლიშვილი,კახეთი
ხანდურიშვილი,კახეთი
ხანიაშვილი,კახეთი
ხანჯალაშვილი,კახეთი
ხარაიშვილი,კახეთი
ხარაიძე,კახეთი
ხარანაული,კახეთი
ხარატიძე,კახეთი
ხარაული,კახეთი
ხარაშვილი,კახეთი
ხარებაშვილი,კახეთი
ხარებაძე,კახეთი
ხართიშვილი,კახეთი
ხარიტონაშვილი,კახეთი
ხარიტონიშვილი,კახეთი
ხარტონიშვილი,კახეთი
ხერხელაური,კახეთი
ხატანაშვილი,კახეთი
ხატელაშვილი,კახეთი
ხატელიშვილი,კახეთი
ხატიაშვილი,კახეთი
ხაშმელაშვილი,კახეთი
ხაჩიაშვილი,კახეთი
ხაჩიურიძე,კახეთი
ხაჩიშვილი,კახეთი
ხაჩოშვილი,კახეთი
ხახალაშვილი,კახეთი
ხახაშვილი,კახეთი
ხახიაური,კახეთი
ხახიშვილი,კახეთი
ხახიძე,კახეთი
ხახუტაშვილი,კახეთი
ხებრელაშვილი,კახეთი
ხევიაშვილი,კახეთი
ხეიძე,კახეთი
ხელაიძე,კახეთი
ხელაშვილი,კახეთი
ხელხელაური,კახეთი
ხეტეშვილი,კახეთი
ხეჩიაშვილი,კახეთი
ხეჩოშვილი,კახეთი
ხეცაურიძე,კახეთი
ხეცაშვილი,კახეთი
ხეცოიძე,კახეთი
ხვედეგაიძე,კახეთი
ხვთისავრიშვილი,კახეთი
ხვთისიაშვილი,კახეთი
ხვლეური,კახეთი
ხიბლაშვილი,კახეთი
ხიდიშელი,კახეთი
ხიზანაიძე,კახეთი
ხითარაშვილი,კახეთი
ხინჩილაშვილი,კახეთი
ხიპაშვილი,კახეთი
ხისფეხიშვილი,კახეთი
ხმალაძე,კახეთი
ხმიადაშვილი,კახეთი
ხოდაშნელაშვილი,კახეთი
ხოზაშვილი,კახეთი
ხოზბერუაშვილი,კახეთი
ხოკერაშვილი,კახეთი
ხოლუაშვილი,კახეთი
ხომასურიძე,კახეთი
ხომეზური,კახეთი
ხომიზური,კახეთი
ხორიაშვილი,კახეთი
ხორნაული,კახეთი
ხოსიაური,კახეთი
ხოსიაშვილი,კახეთი
ხოსიკურიძე,კახეთი
ხოსიტაშვილი,კახეთი
ხოზმაზარაშვილი,კახეთი
ხოსმაზარაშვილი,კახეთი
ხოსროშვილი,კახეთი
ხოტენაშვილი,კახეთი
ხოშარაული,კახეთი
ხოხობაშვილი,კახეთი
ხოხონიშვილი,კახეთი
ხოჯაშვილი,კახეთი
ხუბეჯაშვილი,კახეთი
ხუბეჯიშვილი,კახეთი
ხუბიაშვილი,კახეთი
ხუბულაშვილი,კახეთი
ხუბულური,კახეთი
ხუგაშვილი,კახეთი
ხუზმიშვილი,კახეთი
ხუზაურაშვილი,კახეთი
ხუმარაშვილი,კახეთი
ხუნაშვილი,კახეთი
ხუნჩუკაშვილი,კახეთი
ხუნჯუკაშვილი,კახეთი
ხუტიძე,კახეთი
ხუტუაშვილი,კახეთი
ხუტუნაშვილი,კახეთი
ხუტურიძე,კახეთი
ხუცაიძე,კახეთი
ხუციანიძე,კახეთი
ხუციშვილი,კახეთი
ხუცოშვილი,კახეთი
ხუცურაული,კახეთი
ხუცურიანი,კახეთი
ხუხიაშვილი,კახეთი
ჯაბადარი,კახეთი
ჯაბადრიშვილი,კახეთი
ჯაბანაშვილი,კახეთი
ჯაბანიშვილი,კახეთი
ჯაბაშვილი,კახეთი
ჯაბიშვილი,კახეთი
ჯაბუშანური,კახეთი
ჯაგაშვილი,კახეთი
ჯაგოდანიძე,კახეთი
ჯადუგიშვილი,კახეთი
ჯავარაშვილი,კახეთი
ჯავაშვილი,კახეთი
ჯავახიშვილი,კახეთი
ჯავშანაშვილი,კახეთი
ჯავშანიშვილი,კახეთი
ჯალალიშვილი,კახეთი
ჯალიაშვილი,კახეთი
ჯამაგიძე,კახეთი
ჯამალაშვილი,კახეთი
ჯამარაული,კახეთი
ჯამარიშვილი,კახეთი
ჯამასპიშვილი,კახეთი
ჯამატაშვილი,კახეთი
ჯამაშვილი,კახეთი
ჯამრულიძე,კახეთი
ჯანაშვილი,კახეთი
ჯანგირაშვილი,კახეთი
ჯანგულაშვილი,კახეთი
ჯანდიერი,კახეთი
ჯანიაშვილი,კახეთი
ჯანიბეგაშვილი,კახეთი
ჯანიკაშვილი,კახეთი
ჯანოშვილი,კახეთი
ჯანქაიძე,კახეთი
ჯანყარაშვილი,კახეთი
ჯანჯიბუხაშვილი,კახეთი
ჯანჯუხაძე,კახეთი
ჯაფარაშვილი,კახეთი
ჯაფოშვილი,კახეთი
ჯაღიაშვილი,კახეთი
ჯაშიაშვილი,კახეთი
ჯაჭვაძე,კახეთი
ჯაჯანაშვილი,კახეთი
ჯეთერიშვილი,კახეთი
ჯეირანაშვილი,კახეთი
ჯერვალიძე,კახეთი
ჯერმიზაშვილი,კახეთი
ჯეჯელაშვილი,კახეთი
ჯეჯილაშვილი,კახეთი
ჯვარისაშვილი,კახეთი
ჯველაური,კახეთი
ჯიბლაშვილი,კახეთი
ჯიბლიაშვილი,კახეთი
ჯიბღაშვილი,კახეთი
ჯიდალიშვილი,კახეთი
ჯიმუხაძე,კახეთი
ჯიმშიტაშვილი,კახეთი
ჯინაშვილი,კახეთი
ჯინჭარაული,კახეთი
ჯიქურაშვილი,კახეთი
ჯიქურიშვილი,კახეთი
ჯიღაური,კახეთი
ჯიღაურიშვილი,კახეთი
ჯიღლაშვილი,კახეთი
ჯიყაშვილი,კახეთი
ჯიხვიშვილი,კახეთი
ჯიხოშვილი,კახეთი
ჯიჯიშვილი,კახეთი
ჯიჯურიძე,კახეთი
ჯობინაშვილი,კახეთი
ჯორკოშვილი,კახეთი
ჯორჯაძე,კახეთი
ჯოხარიძე,კახეთი
ჯოხაძე,კახეთი
ჯოჯიკაშვილი,კახეთი
ჯუგაშვილი,კახეთი
ჯუღაშვილი,კახეთი
ჯუშოშვილი,კახეთი
ჯუჯუშვილი,კახეთი
ჯღუთაშვილი,კახეთი
